utc_timestamp,AT_temperature,AT_radiation_direct_horizontal,AT_radiation_diffuse_horizontal,BE_temperature,BE_radiation_direct_horizontal,BE_radiation_diffuse_horizontal,BG_temperature,BG_radiation_direct_horizontal,BG_radiation_diffuse_horizontal,CH_temperature,CH_radiation_direct_horizontal,CH_radiation_diffuse_horizontal,CZ_temperature,CZ_radiation_direct_horizontal,CZ_radiation_diffuse_horizontal,DE_temperature,DE_radiation_direct_horizontal,DE_radiation_diffuse_horizontal,DK_temperature,DK_radiation_direct_horizontal,DK_radiation_diffuse_horizontal,EE_temperature,EE_radiation_direct_horizontal,EE_radiation_diffuse_horizontal,ES_temperature,ES_radiation_direct_horizontal,ES_radiation_diffuse_horizontal,FI_temperature,FI_radiation_direct_horizontal,FI_radiation_diffuse_horizontal,FR_temperature,FR_radiation_direct_horizontal,FR_radiation_diffuse_horizontal,GB_temperature,GB_radiation_direct_horizontal,GB_radiation_diffuse_horizontal,GR_temperature,GR_radiation_direct_horizontal,GR_radiation_diffuse_horizontal,HR_temperature,HR_radiation_direct_horizontal,HR_radiation_diffuse_horizontal,HU_temperature,HU_radiation_direct_horizontal,HU_radiation_diffuse_horizontal,IE_temperature,IE_radiation_direct_horizontal,IE_radiation_diffuse_horizontal,IT_temperature,IT_radiation_direct_horizontal,IT_radiation_diffuse_horizontal,LT_temperature,LT_radiation_direct_horizontal,LT_radiation_diffuse_horizontal,LU_temperature,LU_radiation_direct_horizontal,LU_radiation_diffuse_horizontal,LV_temperature,LV_radiation_direct_horizontal,LV_radiation_diffuse_horizontal,NL_temperature,NL_radiation_direct_horizontal,NL_radiation_diffuse_horizontal,NO_temperature,NO_radiation_direct_horizontal,NO_radiation_diffuse_horizontal,PL_temperature,PL_radiation_direct_horizontal,PL_radiation_diffuse_horizontal,PT_temperature,PT_radiation_direct_horizontal,PT_radiation_diffuse_horizontal,RO_temperature,RO_radiation_direct_horizontal,RO_radiation_diffuse_horizontal,SE_temperature,SE_radiation_direct_horizontal,SE_radiation_diffuse_horizontal,SI_temperature,SI_radiation_direct_horizontal,SI_radiation_diffuse_horizontal,SK_temperature,SK_radiation_direct_horizontal,SK_radiation_diffuse_horizontal
1980-01-01T00:00:00Z,-3.6400,0.0000,0.0000,-0.7200,0.0000,0.0000,4.6640,0.0000,0.0000,-6.2870,0.0000,0.0000,-3.4220,0.0000,0.0000,-1.2610,0.0000,0.0000,-1.8700,0.0000,0.0000,-7.0600,0.0000,0.0000,8.0660,0.0000,0.0000,-6.2540,0.0000,0.0000,-0.5370,0.0000,0.0000,-1.2490,0.0000,0.0000,9.9120,0.0000,0.0000,-0.8800,0.0000,0.0000,-3.0210,0.0000,0.0000,1.2920,0.0000,0.0000,0.3010,0.0000,0.0000,-6.5410,0.0000,0.0000,-5.1500,0.0000,0.0000,-7.1660,0.0000,0.0000,2.3820,0.0000,0.0000,-7.0380,0.0000,0.0000,-3.7210,0.0000,0.0000,12.8620,0.0000,0.0000,-0.0310,0.0000,0.0000,-3.9450,0.0000,0.0000,-3.0550,0.0000,0.0000,-4.6480,0.0000,0.0000
1980-01-01T01:00:00Z,-3.8030,0.0000,0.0000,-1.1650,0.0000,0.0000,4.0520,0.0000,0.0000,-6.6020,0.0000,0.0000,-3.3600,0.0000,0.0000,-1.4140,0.0000,0.0000,-1.9140,0.0000,0.0000,-7.3410,0.0000,0.0000,7.9600,0.0000,0.0000,-6.2320,0.0000,0.0000,-0.4890,0.0000,0.0000,-1.3770,0.0000,0.0000,9.3690,0.0000,0.0000,-0.8880,0.0000,0.0000,-2.7930,0.0000,0.0000,1.1210,0.0000,0.0000,0.1450,0.0000,0.0000,-6.5090,0.0000,0.0000,-5.3330,0.0000,0.0000,-7.3710,0.0000,0.0000,2.2360,0.0000,0.0000,-6.9410,0.0000,0.0000,-3.8060,0.0000,0.0000,12.7570,0.0000,0.0000,0.3110,0.0000,0.0000,-4.0530,0.0000,0.0000,-3.2720,0.0000,0.0000,-4.5540,0.0000,0.0000
1980-01-01T02:00:00Z,-3.9690,0.0000,0.0000,-1.4340,0.0000,0.0000,3.5810,0.0000,0.0000,-6.9810,0.0000,0.0000,-3.4290,0.0000,0.0000,-1.5710,0.0000,0.0000,-1.9760,0.0000,0.0000,-7.5910,0.0000,0.0000,8.0080,0.0000,0.0000,-6.3430,0.0000,0.0000,-0.3910,0.0000,0.0000,-1.4490,0.0000,0.0000,9.0560,0.0000,0.0000,-0.9500,0.0000,0.0000,-2.5970,0.0000,0.0000,0.9800,0.0000,0.0000,-0.0290,0.0000,0.0000,-6.4160,0.0000,0.0000,-5.1670,0.0000,0.0000,-7.3420,0.0000,0.0000,2.0860,0.0000,0.0000,-6.8560,0.0000,0.0000,-3.8680,0.0000,0.0000,12.6740,0.0000,0.0000,0.5680,0.0000,0.0000,-4.1290,0.0000,0.0000,-3.6390,0.0000,0.0000,-4.4550,0.0000,0.0000
1980-01-01T03:00:00Z,-4.0760,0.0000,0.0000,-1.8430,0.0000,0.0000,3.1970,0.0000,0.0000,-7.3680,0.0000,0.0000,-3.6970,0.0000,0.0000,-1.7600,0.0000,0.0000,-2.0400,0.0000,0.0000,-7.7160,0.0000,0.0000,8.0650,0.0000,0.0000,-6.5500,0.0000,0.0000,-0.3540,0.0000,0.0000,-1.4810,0.0000,0.0000,8.6580,0.0000,0.0000,-1.1570,0.0000,0.0000,-2.5680,0.0000,0.0000,0.9440,0.0000,0.0000,-0.1910,0.0000,0.0000,-6.1970,0.0000,0.0000,-5.1050,0.0000,0.0000,-7.2060,0.0000,0.0000,1.8610,0.0000,0.0000,-6.7610,0.0000,0.0000,-3.9340,0.0000,0.0000,12.6220,0.0000,0.0000,0.6100,0.0000,0.0000,-4.1390,0.0000,0.0000,-4.2020,0.0000,0.0000,-4.4210,0.0000,0.0000
1980-01-01T04:00:00Z,-4.2480,0.0000,0.0000,-2.0940,0.0000,0.0000,2.7500,0.0000,0.0000,-7.8490,0.0000,0.0000,-4.0810,0.0000,0.0000,-1.9950,0.0000,0.0000,-2.1060,0.0000,0.0000,-7.6380,0.0000,0.0000,8.0090,0.0000,0.0000,-6.7220,0.0000,0.0000,-0.3540,0.0000,0.0000,-1.4330,0.0000,0.0000,8.3350,0.0000,0.0000,-1.4680,0.0000,0.0000,-2.6890,0.0000,0.0000,0.9100,0.0000,0.0000,-0.2750,0.0000,0.0000,-5.8990,0.0000,0.0000,-5.2180,0.0000,0.0000,-7.0730,0.0000,0.0000,1.7130,0.0000,0.0000,-6.5690,0.0000,0.0000,-4.0640,0.0000,0.0000,12.5220,0.0000,0.0000,0.4620,0.0000,0.0000,-4.2390,0.0000,0.0000,-4.7320,0.0000,0.0000,-4.4490,0.0000,0.0000
1980-01-01T05:00:00Z,-4.5270,0.0000,0.0000,-2.0600,0.0000,0.0000,2.3970,0.0102,0.3956,-8.1120,0.0000,0.0000,-4.1770,0.0000,0.0000,-2.1900,0.0000,0.0000,-2.1370,0.0000,0.0000,-7.4320,0.0000,0.0000,7.9500,0.0000,0.0000,-6.8210,0.0000,0.0000,-0.3970,0.0000,0.0000,-1.4260,0.0000,0.0000,8.0690,0.0521,1.3162,-1.7380,0.0000,0.0000,-2.8060,0.0000,0.0000,0.9030,0.0000,0.0000,-0.2820,0.0000,0.0000,-5.7040,0.0000,0.0000,-5.2980,0.0000,0.0000,-6.8640,0.0000,0.0000,1.5960,0.0000,0.0000,-6.5610,0.0000,0.0000,-4.1950,0.0000,0.0000,12.3930,0.0000,0.0000,0.1580,0.0005,0.0514,-4.3350,0.0000,0.0000,-5.1550,0.0000,0.0000,-4.5170,0.0000,0.0000
1980-01-01T06:00:00Z,-4.8400,0.0239,0.4413,-1.8800,0.0000,0.0000,2.4870,2.1147,33.8837,-7.9980,0.0000,0.0000,-4.1920,0.0038,0.1368,-2.3160,0.0000,0.0000,-2.1560,0.0000,0.0000,-7.3140,0.0000,0.0000,7.8070,0.0000,0.0000,-6.8760,0.0000,0.0000,-0.4210,0.0000,0.0008,-1.4820,0.0000,0.0000,8.0660,3.4501,42.1298,-1.9890,0.1931,3.0941,-2.9150,0.0401,2.1752,0.8900,0.0000,0.0000,-0.1840,0.8428,4.3465,-5.7040,0.0087,0.2559,-5.4230,0.0000,0.0000,-6.7530,0.0019,0.0483,1.5050,0.0000,0.0000,-6.6340,0.0000,0.0000,-4.3120,0.0110,0.4919,12.2290,0.0000,0.0000,-0.1620,0.2407,12.0231,-4.3840,0.0000,0.0000,-5.4160,0.1808,1.3320,-4.6070,0.0426,1.7088
1980-01-01T07:00:00Z,-4.7030,4.6844,33.5061,-1.7790,0.0168,0.5700,2.9270,6.6590,86.1208,-7.7010,0.6893,10.7658,-3.9510,1.6139,23.4181,-2.4390,0.1648,4.9126,-2.1730,0.0066,0.2932,-7.2210,0.2760,5.7000,7.7590,0.7364,6.3074,-6.9410,0.0141,0.7144,-0.4040,0.1223,3.3003,-1.5790,0.0000,0.0000,8.3470,18.9413,114.2656,-1.4560,9.6194,52.0494,-2.8010,0.8621,29.3190,0.7960,0.0000,0.0000,0.8390,27.6209,48.0977,-5.4740,0.9448,18.2143,-5.2940,0.0849,2.4994,-6.6360,0.9034,13.4459,1.3210,0.0018,0.1485,-6.8040,0.0000,0.0000,-4.1740,0.6938,19.1518,12.0430,0.0113,0.1238,-0.2580,1.0967,42.8109,-4.4680,0.0043,0.2284,-4.3930,25.4063,42.5939,-4.2540,1.1625,29.9951
1980-01-01T08:00:00Z,-3.8350,30.1528,90.8233,-1.0900,1.0475,24.1737,3.0230,10.3980,126.1215,-6.6690,8.6186,64.3156,-2.9050,9.1172,74.3132,-2.2040,2.0364,38.6062,-2.0340,0.8823,18.4301,-6.7790,2.6294,32.1775,8.6510,10.7892,58.9658,-6.8570,0.5006,12.0654,0.2900,2.2864,38.0841,-1.5840,0.2142,5.8579,8.6630,44.5620,172.8768,0.0380,41.5841,106.2609,-2.3540,3.0385,68.5157,0.7340,0.0065,0.3066,2.8000,102.9430,88.3141,-4.6540,4.0573,51.4073,-4.5400,2.0921,36.0938,-6.0150,5.3815,47.2635,1.2980,0.2223,12.5921,-6.8610,0.1315,2.2299,-3.5340,3.1822,56.4284,12.3810,11.2534,36.8352,-0.2150,2.8222,79.1826,-4.3620,0.5903,12.8326,-2.0110,115.8052,68.3450,-3.5400,3.9085,70.0679
1980-06-14T05:00:00Z,17.9080,119.0777,154.5539,18.7030,7.2879,98.8748,19.1660,334.0175,85.6691,16.0570,66.3256,134.4968,17.0870,74.3931,178.3204,18.0990,46.2027,156.3352,14.4520,27.9720,161.6720,12.0650,331.4389,132.2308,13.6050,19.4524,56.6135,13.0460,157.9947,213.7607,16.6120,8.2436,87.3912,12.6180,1.3559,50.5171,23.0550,325.3571,74.1113,20.2320,172.9499,138.7412,20.1240,177.3677,159.5026,11.3620,2.9477,58.1958,19.2960,133.2080,124.9339,14.4340,315.0475,129.1583,16.7790,3.4393,80.3602,12.7790,316.9018,131.5515,17.6920,6.7374,103.8305,12.9320,93.9846,166.9497,16.4670,117.1164,188.8038,13.2780,1.1292,17.6515,18.7750,262.5598,159.8012,14.5380,106.8633,185.4345,19.3770,154.2156,135.3740,17.8820,167.4080,164.9343
1980-06-14T06:00:00Z,20.3630,321.8532,118.2212,19.4960,8.2244,139.4286,21.0970,503.1537,95.0962,17.5850,135.8459,201.6998,19.2220,222.9810,172.4025,19.7710,103.1786,228.3835,15.4970,58.6371,234.4198,13.2620,444.5331,146.7835,15.0610,106.2082,125.6976,14.2280,203.7317,256.0775,17.4520,32.6739,177.3434,13.1240,2.6747,89.8054,25.3350,507.8234,84.0186,21.9690,401.6851,90.5731,22.9240,399.1504,107.3539,12.1900,6.9387,114.5512,21.1880,350.6201,90.6436,16.6940,512.9016,73.7323,17.8560,20.2809,184.5560,14.8210,509.8239,74.7778,18.8540,10.5025,158.2482,14.0920,162.6632,207.9761,18.9650,279.3159,162.0227,14.0770,7.5184,81.7816,20.5930,492.2255,99.4748,15.7830,175.5893,229.9645,21.7570,378.9703,88.9117,20.4920,394.5767,109.2336
1980-06-14T07:00:00Z,22.6740,467.3345,126.6793,20.3800,18.5553,191.0938,22.4940,652.0390,99.6987,19.6760,261.1184,195.2523,21.6920,366.8501,181.9878,21.8340,221.1923,225.0930,16.5670,131.3463,255.3198,14.2440,618.9870,79.6316,16.6390,318.4078,100.3609,15.2200,218.0186,300.1615,18.5640,121.9963,222.1506,13.8080,4.3764,133.0749,26.7820,671.6426,88.7678,24.1170,560.3903,97.2137,25.0240,546.7967,113.7197,12.8030,12.1987,175.7119,22.9120,512.8273,101.0038,18.0040,629.5603,79.5480,19.6720,82.2269,258.4497,16.2200,621.0327,80.1704,20.1270,14.0930,192.0094,15.3300,272.7732,225.2645,20.7490,405.1729,171.9733,14.8660,55.2945,163.9566,21.8880,624.8653,109.0116,16.9200,255.1979,261.5124,24.7560,556.2424,88.9742,22.3740,531.8760,118.2470
1980-06-14T08:00:00Z,24.5430,637.6195,113.5481,21.5970,48.0482,276.9565,23.5540,764.8617,103.5392,21.7400,329.2640,231.5591,23.3780,530.5434,166.1851,23.6710,280.8576,262.7381,17.6680,170.2879,296.4264,15.0620,687.6348,86.6392,18.1530,479.9616,114.7948,15.9580,304.1308,251.9826,19.6210,222.0597,262.3185,14.6150,11.4976,194.7291,27.8640,797.0904,92.9315,25.2580,688.2159,101.5476,26.2350,658.1588,119.2218,13.4980,33.6393,237.9057,24.2400,660.4414,104.3084,19.0180,718.6319,83.2055,21.1670,72.0302,296.6593,17.3000,706.5143,83.1787,21.2050,12.7566,209.2133,16.3470,467.7352,138.1872,21.9080,527.6112,167.6940,15.7850,132.2438,234.6837,22.8770,708.9913,121.0276,17.9790,425.2221,183.3096,26.3050,696.2390,89.3363,23.6040,626.7127,128.9146
1980-06-14T09:00:00Z,26.0000,756.6352,106.1155,22.7910,180.3754,338.9862,24.3600,823.8678,108.9564,23.1290,437.2554,232.5266,24.5180,637.5275,158.8059,24.9990,317.3621,293.6985,18.5050,204.0219,323.5788,15.7610,710.6318,96.7237,19.5290,612.7302,126.1540,16.5270,299.6791,272.9998,20.4580,356.1251,266.0804,15.3390,18.0793,249.4119,28.6300,873.9440,96.1545,26.0150,777.8108,104.9443,27.1430,725.5294,125.9756,14.1330,68.8621,313.5962,25.2420,761.1016,109.6082,19.7960,772.6794,85.8873,22.0340,189.3171,348.1906,18.1440,757.9118,85.3553,22.2700,23.7854,271.3542,17.1860,547.6456,139.7253,22.8020,610.5431,164.3791,16.8700,235.8501,274.0363,23.6270,719.6855,143.1157,18.8780,484.8990,190.0122,26.3290,797.8021,89.8207,24.5200,689.1753,136.6540
1980-06-14T10:00:00Z,27.0370,808.4929,106.1236,23.5810,364.7753,309.7492,24.8590,823.2846,116.0465,24.2860,685.4035,161.4775,25.2320,677.6925,161.8885,25.8340,318.5956,319.2471,19.2410,248.6227,332.4841,16.2760,687.2745,110.0858,20.6750,702.6384,137.7145,16.9600,292.9625,281.9107,21.0240,433.1361,271.4553,15.8570,33.2318,312.1526,29.0940,893.7105,98.8299,26.5180,820.2147,107.6502,27.8300,744.1013,132.4946,14.7540,107.5676,364.9307,25.9950,822.8093,111.7874,20.3630,786.6756,87.6257,22.7190,306.4462,341.6174,18.7450,769.9965,86.9344,23.5160,114.3502,379.8790,17.7500,581.1081,146.0080,23.4950,652.2053,160.9888,17.8150,342.2260,290.8169,24.1100,675.4943,166.9012,19.5560,524.3783,189.6034,26.5610,851.3228,90.3112,25.1970,731.4513,134.9370
1980-06-14T11:00:00Z,27.7330,814.9010,104.9479,23.9290,388.5091,311.9171,25.0860,771.4272,121.8465,24.8940,762.2115,139.4972,25.7000,641.6013,177.1772,26.4120,340.5046,319.9527,19.8370,294.3041,320.9209,16.6030,619.7995,126.4045,21.5870,759.2051,143.0003,17.2020,272.0003,280.1756,21.3140,444.6449,284.4112,16.3190,66.9850,372.5023,29.3050,859.7304,99.6076,26.8210,804.7832,111.5063,28.3500,740.8686,129.0047,15.0480,71.4966,370.6493,26.5220,824.6833,115.5406,20.7400,758.8742,88.5992,23.1110,356.9889,335.7981,19.1230,740.5189,88.9908,24.4750,318.8863,350.9569,18.0680,551.9977,163.1930,24.0120,645.4769,158.4902,18.5250,443.2528,287.0231,24.4360,643.7889,167.6058,20.0630,512.5625,195.3977,26.7410,850.2693,91.2362,25.6950,724.8773,133.2624
1980-06-14T12:00:00Z,28.0630,767.0245,104.6519,23.8040,318.0953,340.4690,25.0730,677.9062,124.0088,24.9910,688.4896,159.0741,25.9340,540.7086,200.1296,26.7950,331.2850,312.0494,20.2760,351.5939,286.6260,16.7500,518.9586,143.0261,22.2350,767.1325,145.4026,17.2990,258.6469,262.5906,21.4260,428.1865,289.0799,16.6270,89.3240,385.6190,29.2760,766.6329,100.7167,26.9660,751.3273,110.5210,28.6580,696.3612,122.1318,15.0540,43.4107,349.0810,26.8160,764.7264,121.7537,20.8750,690.6701,89.1052,23.2060,276.3954,358.7839,19.2360,635.7859,102.9104,24.8150,356.3346,324.4411,18.2090,515.9911,169.9488,24.3630,606.7720,152.0034,19.0330,520.8018,268.1258,24.5640,559.6673,168.4314,20.2300,437.2260,212.2037,26.7040,798.9064,91.3235,25.9070,643.2006,141.0242
1980-06-14T13:00:00Z,28.2640,670.4469,104.9290,22.9270,112.9853,356.7154,24.8460,550.7243,122.2655,24.5380,481.6714,215.6429,25.9590,431.1296,210.7989,26.8600,267.9719,305.3976,20.4820,339.6643,261.3856,16.7310,406.8746,149.6843,22.5950,718.4607,147.7617,17.2480,159.2187,305.1237,21.3330,371.1661,288.1601,16.8350,104.3950,376.6400,29.0020,629.7045,99.9337,26.9430,665.1080,104.1201,28.6800,600.0526,117.5946,14.9710,26.7274,309.4206,26.8410,651.4861,129.7010,20.7590,584.1632,90.2234,22.8130,149.3801,356.5062,19.1000,491.6181,117.7846,24.7030,280.6821,331.7890,18.1890,454.9653,172.3400,24.4550,499.5105,156.3947,19.3930,574.7926,235.1544,24.4750,440.8190,166.0166,20.1880,342.7082,221.6885,26.5090,702.4885,90.2319,25.8530,535.0678,142.9689
1980-06-14T14:00:00Z,28.1730,537.3400,104.2579,21.7060,45.2141,293.6959,24.3720,392.5550,116.0504,23.8340,295.6604,245.9207,25.6830,272.4057,224.5804,26.5690,172.8815,288.5329,20.3780,244.2285,256.7004,16.5570,219.1790,223.7609,22.6570,615.6579,150.4039,17.0500,112.2573,265.0788,21.0640,306.6374,270.8248,16.9220,110.8203,348.4875,28.4290,462.7659,96.3022,26.7310,537.4113,97.7954,28.4250,463.5336,114.5875,14.8200,17.2705,263.7797,26.5050,480.5271,144.4151,20.4140,456.3211,87.4019,22.3230,151.2758,326.2311,18.8160,303.6957,192.4634,23.9430,94.0319,326.3229,18.0180,386.1381,164.2731,24.3000,362.5395,156.6001,19.5520,570.0885,204.5270,24.2040,323.4015,147.2374,19.9970,273.6781,205.9072,26.0270,569.6014,87.7437,25.5300,425.0339,132.3492
1980-06-14T15:00:00Z,27.7090,390.1062,96.1384,20.5560,24.3643,225.2994,23.5680,168.1937,163.6754,23.0890,183.1617,222.7212,25.1080,121.1627,204.9078,25.9980,102.2284,242.2379,19.8590,105.0066,233.7049,16.1630,144.3177,187.4352,22.3900,482.7797,147.1727,16.6700,79.6884,214.6754,20.5920,231.5643,240.0301,16.9500,100.4573,304.7424,27.5090,281.4329,85.5842,26.4880,380.5672,89.1624,27.9120,311.5925,105.0842,14.6940,11.1083,213.9547,25.8180,295.0186,147.7987,20.0890,234.1947,154.6765,21.0180,58.6799,255.2564,18.5120,218.4282,159.6274,22.3950,20.5557,212.8977,17.7010,212.0106,235.0140,23.9560,159.9758,213.5115,19.3920,474.1893,190.8163,23.7330,138.3126,178.0286,19.5760,116.1965,245.8819,25.3170,413.2377,81.0748,24.9440,283.0844,120.2604
1981-01-16T13:00:00Z,-2.5320,29.1937,106.3985,0.9310,3.0832,69.6803,1.7510,1.4944,52.0548,-4.0530,136.7001,103.5260,-2.2650,24.0287,90.9850,-1.2170,23.2093,102.0045,0.7170,23.5361,65.8440,-2.7510,0.2333,5.7870,12.6100,256.6046,134.7534,-4.5460,0.0163,1.1943,3.8520,19.5077,132.9016,2.3630,0.7960,44.2826,9.6610,0.9541,52.9475,1.5930,136.9396,80.5152,-0.0600,54.1286,89.6377,7.0200,53.5542,121.9208,5.4580,222.4245,73.5969,-2.9620,0.3244,14.2224,-0.7910,11.2964,100.0941,-2.4440,0.1512,8.0030,1.7220,4.1371,72.8863,-3.6370,2.7769,28.6464,-1.8620,5.6216,57.7554,12.9690,96.6049,217.3943,-0.4610,2.1657,52.4788,-3.2510,4.9849,32.1725,0.7260,166.9528,64.1291,-2.5780,39.7285,83.2649
1981-01-16T14:00:00Z,-3.3570,7.6552,50.0772,0.5520,0.8761,33.0583,0.8050,0.1943,11.4629,-4.4540,68.8911,76.2244,-2.7720,4.5555,35.6203,-1.5890,6.1605,50.6370,0.2680,3.1070,21.9662,-3.0240,0.0000,0.0000,12.5560,201.5792,113.2274,-4.6740,0.0000,0.0000,3.6530,6.7427,80.8868,3.1650,0.6952,34.9325,8.9450,0.3643,22.4926,0.6490,43.3942,53.1828,-1.6400,7.2672,34.9177,6.5860,23.2746,94.0756,4.4130,110.3372,59.1167,-3.0940,0.0024,0.1910,-0.6700,1.4490,39.4950,-2.3620,0.0002,0.0194,1.1540,1.1942,34.9410,-4.0240,0.3780,5.2915,-2.2750,0.5510,11.1766,12.8200,71.1578,188.9639,-1.1780,0.2102,9.2805,-3.5360,0.4538,4.5161,-0.8770,48.9596,51.6153,-4.0390,4.9592,28.4743
1981-01-16T15:00:00Z,-4.6030,0.2239,3.3258,0.1650,0.0969,5.7179,0.3070,0.0001,0.0105,-6.0170,5.4183,24.1200,-3.5140,0.0401,0.7470,-2.2390,0.2895,5.3165,-0.2730,0.0018,0.0506,-3.1870,0.0000,0.0000,11.8890,105.4210,86.6286,-4.8270,0.0000,0.0000,2.9590,1.3629,28.8179,3.9060,0.3855,16.3531,8.1440,0.0132,0.9522,-1.0250,1.3715,5.1431,-3.2720,0.0271,0.3592,5.9720,5.1289,45.1959,2.5300,16.0745,20.3117,-3.0410,0.0000,0.0000,-0.6290,0.1128,5.8084,-2.2500,0.0000,0.0000,0.4200,0.1274,5.5233,-4.5490,0.0000,0.0007,-2.5900,0.0000,0.0014,12.4850,35.7026,136.6533,-1.6780,0.0000,0.0008,-3.8110,0.0000,0.0000,-3.0830,1.6997,6.0848,-5.6560,0.0105,0.1535
1981-01-16T16:00:00Z,-5.5670,0.0000,0.0000,0.1230,0.0000,0.0000,0.1300,0.0000,0.0000,-7.5690,0.0001,0.0015,-4.3100,0.0000,0.0000,-2.8200,0.0000,0.0000,-0.6440,0.0000,0.0000,-3.2340,0.0000,0.0000,9.7790,20.8373,36.7259,-5.0000,0.0000,0.0000,2.3710,0.0303,1.1299,4.5060,0.0131,0.4141,7.7140,0.0000,0.0000,-2.1800,0.0000,0.0000,-3.9530,0.0000,0.0000,5.3100,0.1946,3.8391,1.3530,0.0021,0.0235,-2.9050,0.0000,0.0000,-0.6860,0.0000,0.0000,-2.1870,0.0000,0.0000,-0.1490,0.0000,0.0000,-5.0540,0.0000,0.0000,-2.6960,0.0000,0.0000,11.9100,8.5959,62.3035,-1.9330,0.0000,0.0000,-4.1250,0.0000,0.0000,-3.5750,0.0000,0.0000,-6.7560,0.0000,0.0000
1981-01-16T17:00:00Z,-6.2830,0.0000,0.0000,0.1830,0.0000,0.0000,-0.0520,0.0000,0.0000,-7.8600,0.0000,0.0000,-5.2330,0.0000,0.0000,-3.1210,0.0000,0.0000,-0.9620,0.0000,0.0000,-3.1620,0.0000,0.0000,7.9100,1.2065,3.1773,-5.1630,0.0000,0.0000,2.4550,0.0000,0.0000,4.2720,0.0000,0.0000,7.2620,0.0000,0.0000,-2.9940,0.0000,0.0000,-4.6860,0.0000,0.0000,4.8380,0.0000,0.0000,0.9500,0.0000,0.0000,-2.8050,0.0000,0.0000,-0.8390,0.0000,0.0000,-2.1110,0.0000,0.0000,-0.3980,0.0000,0.0000,-5.5170,0.0000,0.0000,-2.7610,0.0000,0.0000,10.8280,0.5628,6.4101,-2.2860,0.0000,0.0000,-4.4360,0.0000,0.0000,-3.9110,0.0000,0.0000,-7.4080,0.0000,0.0000
1981-01-16T18:00:00Z,-6.8600,0.0000,0.0000,0.4010,0.0000,0.0000,-0.2310,0.0000,0.0000,-7.6260,0.0000,0.0000,-5.9950,0.0000,0.0000,-3.2550,0.0000,0.0000,-1.2570,0.0000,0.0000,-3.0210,0.0000,0.0000,7.3400,0.0069,0.1081,-5.2670,0.0000,0.0000,2.9030,0.0000,0.0000,3.8190,0.0000,0.0000,6.8840,0.0000,0.0000,-3.5760,0.0000,0.0000,-5.5610,0.0000,0.0000,4.5670,0.0000,0.0000,0.6840,0.0000,0.0000,-2.7090,0.0000,0.0000,-1.0840,0.0000,0.0000,-2.0120,0.0000,0.0000,-0.3210,0.0000,0.0000,-6.0300,0.0000,0.0000,-2.8500,0.0000,0.0000,10.3470,0.0309,0.3946,-2.6230,0.0000,0.0000,-4.6340,0.0000,0.0000,-4.3630,0.0000,0.0000,-7.8680,0.0000,0.0000
1981-01-16T19:00:00Z,-7.4250,0.0000,0.0000,0.9610,0.0000,0.0000,-0.3670,0.0000,0.0000,-7.3870,0.0000,0.0000,-6.5800,0.0000,0.0000,-3.3390,0.0000,0.0000,-1.5270,0.0000,0.0000,-2.7660,0.0000,0.0000,6.8010,0.0000,0.0000,-5.3450,0.0000,0.0000,3.5570,0.0000,0.0000,3.5690,0.0000,0.0000,6.4020,0.0000,0.0000,-3.8830,0.0000,0.0000,-6.5040,0.0000,0.0000,4.3910,0.0000,0.0000,0.4360,0.0000,0.0000,-2.5920,0.0000,0.0000,-1.2720,0.0000,0.0000,-1.9400,0.0000,0.0000,-0.0170,0.0000,0.0000,-6.5190,0.0000,0.0000,-2.9670,0.0000,0.0000,10.0540,0.0000,0.0000,-2.9760,0.0000,0.0000,-4.8710,0.0000,0.0000,-4.8950,0.0000,0.0000,-8.5470,0.0000,0.0000
1981-01-16T20:00:00Z,-8.1400,0.0000,0.0000,1.7820,0.0000,0.0000,-0.4620,0.0000,0.0000,-6.9400,0.0000,0.0000,-7.2260,0.0000,0.0000,-3.4460,0.0000,0.0000,-1.8130,0.0000,0.0000,-2.3120,0.0000,0.0000,6.2440,0.0000,0.0000,-5.4210,0.0000,0.0000,4.0160,0.0000,0.0000,3.3960,0.0000,0.0000,5.8830,0.0000,0.0000,-4.0610,0.0000,0.0000,-7.3750,0.0000,0.0000,4.2490,0.0000,0.0000,0.1110,0.0000,0.0000,-2.4870,0.0000,0.0000,-1.2100,0.0000,0.0000,-1.8480,0.0000,0.0000,0.6210,0.0000,0.0000,-7.0600,0.0000,0.0000,-3.1600,0.0000,0.0000,9.7310,0.0000,0.0000,-3.3580,0.0000,0.0000,-5.1170,0.0000,0.0000,-5.4320,0.0000,0.0000,-9.1170,0.0000,0.0000
